index_no,model,simulation,scenario,run,step,time,agent_name,ammount
179,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-02-07T14:50,Ba_0,30.16350333470273
180,macro_Caiani,macro_Caiani,Scenario1,0,89,2020-02-07T14:50,Ba_1,31.738591887783464
181,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-02-07T14:50,Ba_0,30.16350333470273
182,macro_Caiani,macro_Caiani,Scenario1,0,90,2020-02-07T14:50,Ba_1,31.738591887783464
183,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-02-07T14:50,Ba_0,30.16350333470273
184,macro_Caiani,macro_Caiani,Scenario1,0,91,2020-02-07T14:50,Ba_1,31.738591887783464
185,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-02-07T14:50,Ba_0,30.16350333470273
186,macro_Caiani,macro_Caiani,Scenario1,0,92,2020-02-07T14:50,Ba_1,31.738591887783464
187,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-02-07T14:50,Ba_0,30.16350333470273
188,macro_Caiani,macro_Caiani,Scenario1,0,93,2020-02-07T14:50,Ba_1,31.738591887783464
189,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-02-07T14:50,Ba_0,30.16350333470273
190,macro_Caiani,macro_Caiani,Scenario1,0,94,2020-02-07T14:50,Ba_1,31.738591887783464
191,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-02-07T14:50,Ba_0,30.16350333470273
192,macro_Caiani,macro_Caiani,Scenario1,0,95,2020-02-07T14:50,Ba_1,31.738591887783464
193,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-02-07T14:50,Ba_0,30.16350333470273
194,macro_Caiani,macro_Caiani,Scenario1,0,96,2020-02-07T14:50,Ba_1,31.738591887783464
195,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-02-07T14:50,Ba_0,30.16350333470273
196,macro_Caiani,macro_Caiani,Scenario1,0,97,2020-02-07T14:50,Ba_1,31.738591887783464
197,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-02-07T14:50,Ba_0,30.16350333470273
198,macro_Caiani,macro_Caiani,Scenario1,0,98,2020-02-07T14:50,Ba_1,31.738591887783464
199,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-02-07T14:50,Ba_0,30.16350333470273
200,macro_Caiani,macro_Caiani,Scenario1,0,99,2020-02-07T14:50,Ba_1,31.738591887783464
